sentiment,media,tweetCount,positiveChange,nasChange
0.7585535000000001,0,3,True,True
0.646363,0,3,True,True
0.667315,0,3,True,True
0.753954,0,2,True,False
0.038794000000000016,1,5,True,True
0.2609072,0,11,True,False
0.73121225,0,15,True,True
0.6323193333333333,0,3,True,False
-0.983562,0,3,True,False
0.207261,0,6,True,True
0.7052575,0,4,False,False
-0.1281048571428571,1,7,False,False
-0.783904,0,1,True,True
0.646547,1,3,False,False
0.5873550000000001,0,5,True,False
0.3771064444444445,0,14,False,False
-0.8282870000000001,1,2,True,True
0.11266949999999998,0,3,False,False
0.5363044,1,9,True,True
-0.918528,0,1,False,True
-0.906027,0,2,True,False
-0.68285,0,3,False,False
0.5816465000000001,1,5,True,True
0.704673,0,1,True,False
0.988294,0,1,True,True
0.7890666666666668,0,6,True,True
0.6325310000000001,0,1,True,True
-0.528319,1,3,False,False
-0.642343,1,3,True,False
0.34173000000000003,0,3,True,True
0.8825805,0,6,False,False
-0.6323479999999999,0,6,False,False
0.7187555,1,4,True,True
0.16226449999999998,0,2,True,True
0.507632,0,4,False,False
-0.0406935,0,2,True,True
0.4701185000000001,0,5,True,False
0.0017123333333333155,0,7,True,True
-0.440766,0,5,True,True
-0.8145979999999999,0,3,True,True
-0.912908,0,1,False,False
-0.1681406666666667,0,12,False,True
0.7778075,0,3,False,False
0.01175433333333333,3,7,True,True
0.616579,0,3,False,False
0.2867622307692308,0,14,True,True
-0.717928,1,1,False,False
0.407103,0,3,True,True
0.941508,0,1,True,True
-0.720539,0,2,False,True
-0.22800949999999998,0,2,True,True
0.8932120000000001,1,3,True,True
0.710425,0,1,False,True
0.8418334999999999,0,4,False,True
0.8190430000000001,1,1,False,False
0.865383,0,1,False,True
0.316133,0,2,False,True
-0.746826,0,5,False,False
0.9724299999999999,0,3,False,True
0.1905474,0,9,False,False
0.09811866666666663,0,4,True,False
0.6731951428571429,0,12,True,False
0.0971615,0,12,False,True
-0.044848,0,3,True,True
0.7394145000000001,2,10,True,False
0.8659866666666667,0,5,False,True
0.79496,1,4,True,True
0.6246715,0,2,False,True
0.0417785,0,2,True,False
-0.2675026666666667,0,4,False,True
0.10825250000000004,0,3,False,False
0.3485196666666666,0,8,True,True
0.315566,0,1,False,True
0.3814296666666667,0,8,True,False
0.3939344285714285,0,12,False,False
-0.848567,0,2,True,False
-0.469768,0,4,True,False
0.053004,0,6,False,False
0.794326,0,1,False,False
0.9776600000000001,0,4,False,False
0.06504593333333336,1,28,True,False
0.807597,0,6,False,True
0.957688,0,1,True,True
-0.095502,0,5,True,True
0.26321900000000004,0,2,True,False
0.588113,0,1,False,False
-0.909922,0,1,True,True
-0.28236500000000003,1,1,False,True
0.13227850000000002,0,2,True,False
-0.12273900000000001,0,7,True,False
0.442833,0,1,True,False
0.5175495,0,4,False,False
-0.447113,0,1,True,True
0.898167,0,2,True,True
0.98093,0,4,True,True
0.14253633333333335,0,8,False,False
0.85882,0,1,True,True
-0.2117531666666667,0,8,True,False
0.776204,0,2,True,True
0.4455585,0,11,True,True
-0.2283135000000001,0,8,False,True
0.2959606666666667,0,4,False,True
0.68394125,0,6,False,False
-0.07342199999999999,1,2,True,False
0.10427239999999996,0,9,True,True
-0.10759375,0,5,True,True
-0.617343,0,2,True,True
0.601179,0,2,True,True
0.945771,0,1,True,True
0.5224943333333334,0,11,False,True
0.8342953333333334,0,4,False,True
-0.4036905714285714,0,8,False,True
0.6255044999999999,0,3,False,True
-0.6420819999999999,0,1,True,True
0.50693,0,3,False,True
-0.672038,0,3,True,False
0.987732,0,1,False,True
0.7159215000000001,0,2,False,False
0.7224970000000001,0,1,True,False
-0.17632125714285715,1,49,True,True
-0.05291950000000002,0,7,True,True
0.763783,0,2,False,True
0.491272,0,2,True,True
0.5878303333333333,0,10,True,False
0.8607020000000001,0,3,True,False
-0.06282300000000003,1,3,True,False
0.73515,0,4,False,False
0.2125380000000001,0,4,True,False
-0.7878155,0,3,False,True
0.2323675,0,2,True,True
0.924983,0,1,True,False
-0.11314700000000005,0,4,True,True
0.11547649999999998,1,4,True,True
0.690783,0,1,False,True
0.5857683333333333,0,11,True,True
-0.7185575,0,2,True,True
0.3310688333333333,0,10,True,True
0.3244736666666667,0,5,False,False
-0.13025485714285714,1,12,True,True
-0.22892066666666666,0,5,False,True
0.09043099999999996,0,2,False,False
-0.712078,0,3,True,True
-0.273393,0,6,False,True
0.650621,0,7,False,True
-0.449537,0,3,True,True
0.6625920000000001,0,6,True,False
0.4334745,0,5,False,True
-0.482136,0,1,False,True
-0.10055974999999996,0,16,True,False
-0.0543702,0,9,True,False
0.009667749999999977,0,7,True,True
0.5332070454545454,0,35,True,True
0.2801038333333333,0,22,False,False
0.7958810000000001,0,3,True,True
0.673571,0,1,True,False
-0.572354,0,2,False,False
-0.8595389999999999,0,1,False,True
-0.21245379999999994,0,7,True,False
0.8759969999999999,0,4,True,True
-0.12550366666666665,0,5,True,False
0.022490600000000017,0,6,True,True
0.924562,0,2,False,False
-0.158773875,0,10,False,True
0.49851475,0,7,False,False
-0.5343666666666667,3,8,True,True
-0.27579600000000004,0,4,False,False
0.2554645,0,2,False,True
-0.05958900000000007,0,2,False,False
0.276692,0,1,True,True
0.2926754285714286,0,12,True,True
0.252323,0,1,True,True
0.13991150000000002,1,7,False,True
-0.251114,0,13,True,True
0.12285166666666665,1,6,False,True
0.01955524999999997,0,9,True,True
0.15764825000000002,0,5,False,False
-0.25498275000000004,0,8,True,False
-0.806667,0,1,True,True
-0.8987299999999999,0,3,False,False
0.10627525,0,9,True,False
-0.0048403999999999895,1,5,False,False
-0.866712,0,3,True,True
-0.7587430000000001,0,1,True,True
0.041489777777777764,0,10,False,False
0.16240311111111108,1,11,True,True
-0.45813980000000004,0,6,True,True
0.984847,0,2,False,False
0.28277199999999997,0,4,True,True
0.8482352499999999,0,6,True,False
0.2168673333333333,1,14,False,False
-0.18676020000000002,1,11,False,True
-0.737214,0,1,True,True
-0.5806955,0,4,True,True
0.4637253333333334,0,5,True,True
-0.540852,0,1,False,False
-0.924857,0,1,True,True
-0.7626815,0,3,True,True
0.722267,1,3,True,False
0.7827906666666666,0,4,True,True
0.32773,0,1,False,True
0.21007325,0,6,False,False
-0.026513500000000027,0,3,True,True
-0.951995,0,4,False,False
0.42613275,0,5,True,True
-0.509493,0,2,True,True
0.988063,0,2,True,True
0.036909000000000025,0,7,True,True
-0.14023030769230768,0,20,True,True
0.985942,0,1,False,False
0.807967,0,6,True,True
0.2644626666666667,0,4,True,False
0.925928,0,2,False,True
-0.566695,0,1,True,True
-0.6488903333333335,1,7,True,False
-0.1034563333333333,0,4,False,True
-0.02700099999999994,0,3,False,True
-0.918917,0,1,False,True
0.691394,0,2,False,False
-0.953697,0,1,False,False
0.7725780000000001,1,4,True,False
0.675416,0,1,False,False
0.527325,0,1,True,True
-0.800018,0,1,False,True
-0.020956333333333337,0,5,True,False
0.941444,0,2,True,True
-0.1547652,0,5,False,False
-0.420653,0,2,True,True
0.360981,0,4,False,False
0.8566086666666667,0,4,True,True
0.07404250000000001,0,3,True,True
-0.7545430000000001,0,2,True,True
0.04365300000000005,0,7,False,False
-0.6237375000000001,0,4,True,True
0.04787950000000002,0,2,False,False
0.347187,2,7,False,False
-0.17422800000000005,0,11,True,True
-0.789196,1,4,False,False
-0.21499300000000005,0,13,False,False
-0.90389,0,1,True,True
0.971927,0,1,False,True
-0.902753,2,2,False,True
-0.5496840000000001,0,2,True,True
-0.7210770000000001,0,1,False,True
0.942459,0,2,True,True
-0.736278,0,1,True,True
0.387769,1,1,True,False
-0.699121,0,5,True,False
-0.6145225000000001,0,3,False,False
0.03264050000000002,1,9,True,True
-0.200312,1,3,False,False
0.38940833333333336,1,6,False,False
0.07272299999999997,2,5,False,False
-0.1230232,4,17,True,True
0.688746,0,1,True,False
0.14941940000000006,0,14,False,True
0.766862,0,1,True,True
0.48629875,0,5,False,False
-0.13937790000000005,1,13,True,False
0.03428020000000002,0,7,True,False
0.8725305999999999,2,7,False,True
0.2937353333333333,0,6,False,True
0.2476827000000001,1,13,False,True
0.7130766666666667,0,6,False,False
0.047264999999999995,0,3,False,False
0.834673,0,3,False,False
0.0022841666666667173,1,12,False,False
0.15418716666666665,0,18,False,False
-0.020037,0,7,True,True
-0.23371233333333336,0,3,False,False
0.013566000000000022,0,4,False,False
0.0624015,0,8,False,False
0.19477299999999995,0,3,True,True
-0.797845,0,3,True,True
0.36611366666666667,0,3,False,False
-0.8275066666666667,0,3,False,True
0.00867024999999999,0,5,True,False
0.942407,0,1,False,True
0.107051,0,5,False,True
-0.08391399999999999,0,3,True,True
-0.2333473333333333,0,5,False,True
-0.06617250000000002,0,3,True,True
-0.20768949999999994,0,3,False,False
-0.04441780000000002,1,6,True,False
-0.04160725000000001,0,20,False,True
0.816739,1,5,True,True
0.24,1,5,False,False
0.37119575,0,10,True,True
-0.15657242857142856,0,11,False,True
-0.547244375,0,11,False,False
-0.09946333333333336,0,7,False,True
-0.7450899999999999,0,4,False,True
-0.5661149999999999,0,4,False,False
0.484553,0,6,False,False
0.03723274999999994,0,20,True,True
-0.2022602,0,17,False,False
-0.17677832352941178,0,49,True,True
0.1667803333333333,0,19,False,False
-0.03216006666666664,0,20,True,True
-0.377022125,0,13,True,False
-0.30466925,0,16,True,True
-0.19414654545454546,0,14,False,False
0.4497285,0,5,True,True
-0.92673,0,2,True,True
0.2150133333333334,0,4,False,True
0.778402,1,8,True,False
-0.9103690000000001,0,4,True,True
0.04184549999999998,0,2,True,True
0.007005999999999957,1,3,True,True
-0.03122235294117645,1,23,True,False
-0.3137321,1,13,True,False
0.05459631578947367,0,23,False,False
-0.21241707142857136,2,18,True,True
0.5959454000000001,0,7,False,False
-0.03509944444444443,0,11,False,False
0.7142692857142857,0,13,False,False
-0.07987241666666665,0,18,True,True
-0.02050666666666668,0,6,True,False
0.2894018888888889,0,10,True,True
-0.13885565,3,21,False,True
-0.5133033333333333,0,3,False,True
0.08063400000000001,0,8,False,False
0.20322569999999995,1,31,False,True
-0.3007499999999999,0,20,False,True
-0.21231637500000008,1,14,True,True
0.06519717647058826,0,26,False,False
-0.053564357142857136,1,17,False,True
0.44788688888888895,1,17,True,True
0.91003,0,1,True,True
0.583117,0,4,True,False
-0.006033500000000025,0,2,False,False
-0.1418924166666667,1,20,False,False
0.094791,0,9,False,True
0.29824149999999994,0,5,True,True
-0.04044100000000006,0,2,False,False
0.3359288,0,6,False,False
0.1435625,0,2,False,False
0.18792377777777766,0,11,True,True
-0.039597833333333284,0,19,True,True
-0.3140540000000001,0,12,True,True
-0.3853837500000001,1,4,False,True
-0.406148375,0,14,False,False
0.3833756,0,5,True,False
0.607051,0,3,False,True
0.033248499999999966,0,3,False,False
-0.778972,0,1,False,True
0.6887947999999999,2,6,True,True
0.06021449999999995,0,5,False,True
0.560395,0,6,False,False
0.860355,0,5,True,True
0.07348700000000002,0,2,False,True
0.14624779999999998,0,10,False,True
0.8443775,0,3,False,False
0.010189000000000005,0,3,False,False
-0.540447,0,5,False,False
0.8445145000000001,0,4,True,True
-0.01910400000000001,0,3,True,False
-0.06251699999999999,0,7,False,True
0.233556,1,7,True,False
-0.17381370588235298,2,25,False,False
0.3523326250000001,1,13,False,True
0.11358112500000005,0,10,True,False
0.8525905,0,12,False,True
0.902827,2,4,True,False
0.96461,0,2,True,True
0.966621,0,4,True,True
0.908658,0,3,True,True
0.4597765,1,7,False,False
0.65979,0,2,True,True
0.9000075000000001,0,2,False,False
-0.30609749999999997,0,20,False,False
-0.7534731666666667,0,9,False,False
0.3040425,1,3,False,False
0.437821625,1,9,True,True
0.597206,1,2,False,False
0.04845750000000002,1,7,True,True
0.76076425,0,8,True,False
0.34397149999999993,0,9,True,True
0.498878,1,5,False,True
0.3684779999999999,1,13,False,False
-0.030881384615384627,1,15,False,False
0.8122484999999999,2,11,True,True
0.12631940000000005,0,9,True,False
0.005090947368421058,5,25,True,True
0.3349573076923077,0,39,True,False
0.783842,0,3,True,False
0.624374,0,3,True,True
0.1969495,2,14,True,True
0.7974140000000001,0,12,True,False
-0.09333642857142856,1,12,False,True
0.8457790000000001,0,5,True,True
-0.057663666666666676,0,6,True,False
0.9463265,0,3,False,False
0.5116149999999999,0,2,False,False
0.9312906666666666,0,3,True,True
-0.5974195,0,5,True,False
0.3070568571428572,2,17,True,True
0.27499480000000004,2,8,True,False
-0.2556491176470588,0,26,False,False
0.3208412857142857,0,9,False,True
0.893624,0,1,False,False
0.7141718,0,9,True,True
-0.005527999999999922,0,3,False,True
0.273847,0,4,True,True
0.16312500000000002,1,11,False,False
0.406350625,1,8,True,True
-0.77654,0,2,True,True
0.6151810000000001,0,1,True,True
0.6981890000000001,0,1,True,True
0.21029299999999998,0,15,True,True
0.75473,0,1,False,True
0.3997016666666667,0,4,True,True
0.657872,0,2,False,False
0.19577709090909093,2,18,False,True
0.1911107894736842,1,24,False,False
0.41647700000000004,0,3,False,False
0.9131026666666666,1,6,True,False
-0.266364,1,14,False,False
0.0012837500000000002,0,16,True,True
-0.04650962499999999,0,11,False,True
0.8755243333333333,0,5,True,True
0.22276149999999997,1,15,False,False
-0.14298128571428567,2,11,True,True
0.6530560000000001,1,2,True,True
0.8680200000000001,1,2,True,True
0.5124118571428572,0,14,True,True
0.1744850909090909,1,15,True,True
0.74263,0,2,True,False
-0.653787,0,2,False,False
0.04480624999999997,0,11,True,False
0.803254,0,2,False,True
0.13348275000000004,0,7,False,False
0.7485716666666665,0,4,False,True
0.669909,0,4,True,True
-0.3528765,4,13,True,True
0.7762033333333335,1,4,False,False
-0.8654430000000001,0,1,True,False
0.34468474999999993,0,10,True,True
0.20766475,2,18,False,True
0.8585113333333334,1,12,True,False
-0.8558399999999999,0,1,True,True
-0.022421500000000042,0,2,True,True
0.17983419999999994,1,9,False,False
0.3075684285714285,1,8,False,True
-0.3141395,0,3,True,False
-0.07054625,0,4,False,True
0.2343400000000001,0,4,False,True
-0.18878671428571428,2,11,False,True
-0.736236,0,2,True,True
0.026005,1,4,False,True
0.12337982608695652,1,36,False,False
0.7620107500000001,1,4,True,True
-0.13895780000000002,2,7,True,True
0.100223,0,7,False,True
0.6672170000000001,1,12,True,False
-0.16075214285714282,0,10,True,False
0.26844460000000003,2,9,False,True
-0.7819415,1,4,False,True
-0.6377444999999999,1,3,False,False
-0.32554866666666665,1,14,True,False
0.41643625,0,9,True,False
0.5023210000000001,0,7,True,True
0.0906905,0,13,False,True
0.4109322000000001,3,10,False,True
0.847543,0,1,False,True
0.6079554285714286,0,14,True,True
0.8505660000000002,0,5,False,False
0.674201,0,2,False,False
0.634497,0,11,True,True
0.923368,0,2,True,False
0.2724525000000001,0,4,True,True
0.10051788888888884,0,15,True,True
0.02769474999999999,0,11,True,True
0.200256,1,7,False,True
0.17671525,1,16,True,True
0.6398425714285716,0,13,False,False
-0.311686,2,12,True,True
-0.24427366666666664,0,7,False,True
-0.17464079999999998,0,6,False,False
0.6996412000000001,2,10,True,True
0.01604914285714284,2,13,False,False
0.16904088888888888,0,10,False,True
-0.044727499999999976,0,7,True,True
0.8628375,1,2,False,True
0.15744719999999998,0,7,True,True
-0.81846525,0,13,False,True
0.17669019999999994,0,43,True,True
-0.687191,0,5,False,False
-0.5030905,1,7,False,True
0.09115874999999997,0,8,False,True
0.3417007222222221,4,23,True,True
-0.3790876666666667,0,5,False,False
0.03685520000000005,0,5,True,False
0.7485175000000001,0,3,True,False
-0.3563500000000001,0,10,False,False
0.27678839999999993,0,8,False,False
0.14822642857142854,1,20,False,False
0.45515249999999996,1,12,False,True
-0.01878066666666663,2,5,False,False
-0.20364225,0,7,True,True
0.955746,0,3,False,True
-0.62366,0,6,False,True
0.7769956666666666,1,6,False,False
0.3030187500000001,0,6,False,True
-0.2413545000000001,1,8,False,False
-0.06897238095238098,2,34,True,False
-0.1631005,0,22,False,False
0.8113955,0,4,False,False
-0.7901373333333334,0,9,False,True
-0.5324455833333334,3,17,False,False
0.6514154999999999,0,3,False,False
-0.797944,0,4,True,True
0.564538,0,1,True,True
-0.513716,0,1,True,True
-0.092524,0,5,True,True
0.509698,0,3,True,True
0.2491796666666667,0,7,False,False
0.08248949999999994,1,7,True,True
-0.3306416666666666,1,9,True,False
-0.549871,1,8,True,True
-0.12800719999999996,1,9,True,True
0.790768,3,7,False,True
0.8071304999999999,1,8,True,False
-0.10358159999999997,2,39,True,False
-0.038111999999999986,0,14,False,False
0.11244866666666664,0,13,False,True
0.15975725,0,13,True,True
0.042861166666666686,0,6,True,True
0.8279920000000001,0,3,True,True
0.11200425000000004,1,7,False,True
-0.04393249999999999,1,8,True,True
0.2019622,0,14,False,False
0.3417395833333334,1,16,False,True
-0.665593,0,1,True,True
-0.807701,0,4,False,False
-0.06275174999999998,0,12,True,True
-0.30621,0,2,True,True
0.2951128571428571,1,20,False,False
0.20162580000000005,2,10,True,False
0.02556887499999999,0,15,False,True
0.13548180000000004,1,8,True,False
0.1120560909090909,2,15,False,True
0.915537,0,1,True,True
0.8773969999999999,0,7,True,True
-0.1231996,1,9,False,False
0.04142233333333332,3,6,False,True
-0.639822,0,2,True,False
0.650127,0,2,True,False
-0.08448800000000001,0,3,False,False
0.20925866666666665,1,5,False,False
-0.4593640000000001,1,8,False,False
0.512251,1,5,True,True
0.224286,1,4,True,True
-0.10530114285714287,0,11,True,True
0.4238257692307693,0,24,False,False
0.918468,0,1,False,True
-0.048775833333333365,2,9,False,False
0.32040749999999996,0,10,False,False
0.4656668000000001,0,5,True,True
-0.17759650000000002,0,3,True,True
-0.3446752857142857,0,14,False,False
0.15725099999999995,0,2,False,True
0.7893873333333333,0,6,False,True
-0.14878249999999998,4,12,False,False
0.21192966666666666,0,9,True,True
-0.6484223333333334,0,5,True,True
0.02742049999999996,2,5,True,False
0.8377030000000001,0,6,False,False
-0.1072993333333334,0,5,False,True
-0.45613625,0,12,True,True
-0.322316,0,4,False,False
0.419460625,1,20,True,False
-0.2096872857142857,0,14,True,False
0.08575499999999997,1,16,True,True
0.326645,0,12,False,True
0.87713825,2,8,False,False
0.97725,0,7,False,False
0.3903460000000001,2,21,True,True
0.30859266666666674,1,10,False,False
-0.0029025999999999995,2,12,True,True
-0.5311916,0,6,False,False
0.8561795000000001,2,9,True,False
0.32420525,1,17,False,False
0.414377125,3,16,True,True
-0.14752819999999994,1,13,True,False
0.08479916666666666,1,14,False,False
-0.06979642857142858,1,17,True,False
0.13988340000000002,0,9,False,False
0.036718999999999946,0,6,False,True
0.9814125,0,4,False,True
0.15893699999999994,0,8,True,False
-0.104395,0,11,True,False
0.4205120000000001,0,23,True,True
0.263414,0,5,True,True
0.2367289285714286,0,14,True,True
0.2279278181818181,1,24,True,False
0.9192368000000001,1,6,True,True
-0.08792799999999999,1,3,True,False
-0.17395733333333332,0,5,True,True
-0.09985300000000004,0,4,False,True
0.9618945,0,4,True,False
-0.5746899999999999,1,6,False,True
0.12174200000000004,0,10,True,True
0.1496861111111111,1,10,True,True
0.32945288888888885,0,16,False,True
0.6066455000000001,0,9,False,False
-0.2518893333333333,1,7,False,True
0.83511,1,3,False,True
0.7174659999999999,0,5,True,True
-0.29299400000000003,0,4,False,True
0.423485125,0,9,True,False
0.38363641666666665,0,19,True,True
0.893164,1,1,True,True
0.548162,0,5,True,True
0.3121892857142857,0,10,False,True
0.12800900000000007,0,3,True,False
0.583344,1,2,True,True
0.887907,0,3,False,True
-0.5830656666666667,1,9,True,True
0.984759,0,3,False,False
0.002671666666666684,0,10,True,False
0.32917516666666663,2,12,False,True
-0.504888,0,5,True,True
-0.07987900000000002,0,2,False,True
0.28829950000000004,1,6,True,True
0.691717,0,2,True,False
-0.660687,0,5,True,False
0.8559889999999999,0,4,False,True
0.2879486666666667,0,6,True,False
0.2918667500000001,4,19,True,True
-0.05658716666666665,4,8,False,True
-0.10559950000000007,0,2,True,True
-0.812558,0,2,False,True
0.369543,0,4,True,True
0.6742698571428571,1,9,True,True
-0.12543775,1,5,True,True
-0.9286145,1,3,True,True
0.9049959999999999,0,7,True,True
-0.06126599999999997,0,20,True,True
0.215636625,1,12,False,False
0.15288455555555558,2,32,False,False
-0.07260733333333336,0,4,True,True
0.17199166666666665,0,3,True,False
0.57157,0,2,True,True
-0.5987047999999999,1,13,True,False
-0.620033,0,2,True,True
-0.0664865,0,2,False,True
0.177304625,1,16,False,False
0.6881379999999999,0,2,True,True
0.08055775000000001,1,6,True,False
-0.0932024285714286,1,19,False,True
0.10559599999999997,1,7,False,True
-0.34546550000000004,2,11,True,False
0.07068825,0,8,True,True
0.04078699999999998,1,7,True,True
0.190331,0,8,False,False
0.84380525,1,7,False,False
-0.02312616666666667,1,6,True,True
0.008686,1,6,True,True
0.06490355555555555,1,9,True,True
0.4538343333333333,4,14,True,False
0.71520925,0,6,True,True
0.5295916,0,7,True,True
-0.2137133333333333,2,7,False,True
0.0431951764705883,4,29,True,True
0.38050225,0,4,False,False
0.8260015714285714,1,15,True,True
0.842568,2,6,False,True
0.9086935,1,2,True,False
0.44088940000000004,0,23,False,True
0.892592,0,1,True,True
-0.35087399999999996,2,10,True,True
-0.305757,1,11,False,False
0.3202576666666666,2,7,True,False
-0.8766010000000001,0,1,False,False
-0.032873000000000006,6,13,False,False
-0.0140984,0,9,False,True
-0.05862700000000004,0,2,False,False
0.283887,0,2,False,True
0.079294,2,11,True,True
0.6603125,3,6,True,False
0.7342626666666666,0,5,True,True
0.87425,0,1,False,False
0.08260449999999997,0,5,False,False
0.3808981111111111,1,14,False,False
0.5121782,0,12,True,True
0.4889832307692308,1,16,False,False
0.001984666666666634,1,14,False,False
0.08788542857142856,0,9,False,True
0.4082297500000001,2,18,False,False
-0.1244165,1,12,True,True
0.9674875,0,6,False,False
0.19963625000000004,0,19,True,False
-0.5282705,1,7,True,True
-0.954891,1,5,True,False
-0.07143985714285712,2,10,False,True
-0.022739250000000016,1,10,False,False
0.46396825,5,12,False,True
-0.025431250000000072,0,4,True,False
0.3762736666666666,0,6,False,False
0.016171166666666664,1,14,False,True
0.10037475000000004,2,16,True,False
-0.002851583333333352,3,13,True,True
-0.19364766666666666,0,8,True,False
0.09918600000000002,0,7,True,True
0.1741301666666667,0,12,True,True
0.7620560000000001,0,5,True,True
-0.205527,0,5,True,True
0.3315267142857143,1,27,True,False
0.1200543529411764,4,30,True,True
0.02234322222222222,1,15,True,True
-0.0560936,0,13,False,False
0.17823064285714282,0,21,True,True
0.33702153846153843,1,20,False,False
-0.3302178461538461,0,17,True,True
0.3276144285714285,0,15,True,True
0.644184,1,1,False,False
0.19978272727272728,2,14,True,True
0.3594117142857142,0,13,False,False
0.1421895333333333,1,26,False,False
0.22284383333333327,0,11,True,True
-0.06826854545454547,2,25,True,True
0.742,1,14,True,True
0.2361249444444444,0,32,False,True
0.01212049999999998,0,11,True,True
